@relation all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost 1' numeric
@attribute 'South ghost 1' numeric
@attribute 'East ghost 1' numeric
@attribute 'West ghost 1' numeric
@attribute 'North ghost 2' numeric
@attribute 'South ghost 2' numeric
@attribute 'East ghost 2' numeric
@attribute 'West ghost 2' numeric
@attribute 'North ghost 3' numeric
@attribute 'South ghost 3' numeric
@attribute 'East ghost 3' numeric
@attribute 'West ghost 3' numeric
@attribute 'North ghost 4' numeric
@attribute 'South ghost 4' numeric
@attribute 'East ghost 4' numeric
@attribute 'West ghost 4' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,True,True,False,7,9,9,?,?,?,?,?,?,?,?,?,?,?,?,?,North,567,566
True,True,True,True,5,7,7,5,?,?,?,?,?,?,?,?,?,?,?,?,North,566,565
True,True,True,True,3,5,5,3,?,?,?,?,?,?,?,?,?,?,?,?,North,565,564
True,True,True,True,2,4,4,2,?,?,?,?,?,?,?,?,?,?,?,?,North,564,563
True,False,True,True,10,?,12,10,16,?,14,16,8,?,6,8,12,?,10,12,South,-1,-2
True,True,True,True,12,14,14,12,14,12,14,14,7,5,7,7,10,8,8,10,East,-2,-3
True,True,True,False,12,14,14,?,14,12,14,?,5,3,5,?,9,7,7,?,South,-3,-4
True,True,True,True,14,16,16,16,12,10,12,10,5,3,5,3,9,7,7,9,South,-4,-5
True,True,True,True,14,16,16,16,12,12,12,10,5,5,5,3,9,7,7,9,South,-5,-6
True,False,True,True,16,?,16,18,12,?,12,10,5,?,5,3,9,?,7,9,West,-6,-7
True,True,True,True,16,18,16,18,12,10,12,10,5,3,5,3,11,11,9,11,West,-7,-8
True,True,False,True,18,20,?,20,12,10,?,10,4,4,?,2,9,11,?,11,South,-8,-9
True,True,True,True,18,20,18,20,10,8,10,8,4,2,4,2,10,12,10,12,West,-9,-10
True,False,True,True,18,?,18,20,8,?,8,6,4,?,4,2,10,?,10,12,South,-10,-11
True,True,True,True,20,22,20,22,8,6,8,6,2,2,2,0,12,14,12,14,West,-11,188
True,True,True,True,21,23,21,23,6,4,6,4,?,?,?,?,12,14,12,14,West,188,187
True,True,True,True,21,23,21,23,6,4,6,4,?,?,?,?,12,14,12,14,South,187,186
True,True,True,True,23,25,23,25,4,2,4,2,?,?,?,?,13,15,13,15,South,186,185
True,False,False,True,25,?,?,27,3,?,?,1,?,?,?,?,14,?,?,16,South,185,184
True,False,True,True,25,?,25,27,2,?,2,0,?,?,?,?,15,?,15,17,West,184,383
True,False,True,True,26,?,26,28,?,?,?,?,?,?,?,?,17,?,17,19,West,383,382
True,True,True,True,25,27,25,27,?,?,?,?,?,?,?,?,15,17,15,17,North,382,381
True,True,True,True,25,27,25,27,?,?,?,?,?,?,?,?,13,15,13,15,North,381,380
False,True,True,True,?,25,23,25,?,?,?,?,?,?,?,?,?,14,12,14,North,380,379
False,True,True,True,?,25,23,25,?,?,?,?,?,?,?,?,?,14,12,14,East,379,378
True,True,True,True,21,23,21,23,?,?,?,?,?,?,?,?,10,12,10,12,East,378,377
True,True,True,False,19,21,19,?,?,?,?,?,?,?,?,?,9,11,9,?,North,377,376
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,11,11,9,11,North,376,375
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,10,10,8,10,East,375,374
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,8,8,6,8,East,374,373
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,6,6,4,6,East,373,372
True,False,True,True,15,?,15,17,?,?,?,?,?,?,?,?,4,?,2,4,East,372,371
True,True,True,True,13,15,15,15,?,?,?,?,?,?,?,?,3,1,3,3,East,371,370
True,True,True,False,15,17,17,?,?,?,?,?,?,?,?,?,3,1,1,?,South,370,369
True,True,True,False,15,17,17,?,?,?,?,?,?,?,?,?,3,1,1,?,South,369,568
True,True,True,False,15,17,17,?,?,?,?,?,?,?,?,?,?,?,?,?,South,568,567
True,True,True,False,13,15,15,?,?,?,?,?,?,?,?,?,?,?,?,?,North,567,566
True,True,True,False,13,15,15,?,?,?,?,?,?,?,?,?,?,?,?,?,North,566,565
True,True,True,True,13,15,15,15,?,?,?,?,?,?,?,?,?,?,?,?,North,565,564
True,True,True,True,13,15,15,15,?,?,?,?,?,?,?,?,?,?,?,?,North,564,563
True,True,True,False,12,14,14,?,?,?,?,?,?,?,?,?,?,?,?,?,North,563,562
True,True,True,True,12,14,14,12,?,?,?,?,?,?,?,?,?,?,?,?,North,562,561
True,True,True,True,10,12,12,10,?,?,?,?,?,?,?,?,?,?,?,?,North,561,560
True,True,True,True,8,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,North,560,559
False,True,True,True,?,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,North,559,558
False,True,True,True,?,8,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,558,557
False,True,True,True,?,7,7,5,?,?,?,?,?,?,?,?,?,?,?,?,West,557,556
False,False,True,True,?,?,7,5,?,?,?,?,?,?,?,?,?,?,?,?,West,556,555
False,False,True,True,?,?,6,4,?,?,?,?,?,?,?,?,?,?,?,?,West,555,554
False,False,True,True,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,West,554,553
True,False,True,True,11,?,13,11,17,?,15,17,7,?,5,7,12,?,10,12,South,-1,-2
True,True,True,True,11,13,13,11,15,13,15,15,7,5,7,7,12,10,10,12,East,-2,-3
True,True,True,False,12,14,14,?,13,11,13,?,5,3,5,?,11,9,9,?,South,-3,-4
True,True,True,True,12,14,14,14,12,10,12,10,5,5,5,3,11,9,9,11,South,-4,-5
False,True,True,True,?,16,14,16,?,10,12,10,?,4,4,2,?,10,10,12,West,-5,-6
False,True,True,True,?,18,16,18,?,8,10,8,?,2,4,2,?,11,11,13,West,-6,-7
True,True,True,True,16,18,16,18,8,6,8,6,2,2,2,0,11,11,9,11,South,-7,192
True,True,True,True,16,18,16,18,8,6,8,6,?,?,?,?,11,11,9,11,West,192,191
True,True,True,True,17,19,17,19,8,6,8,6,?,?,?,?,9,11,9,11,South,191,190
True,False,True,True,19,?,19,21,8,?,8,6,?,?,?,?,10,?,10,12,South,190,189
True,True,True,True,21,23,21,23,6,4,6,4,?,?,?,?,12,14,12,14,West,189,188
True,True,False,True,21,23,?,23,4,4,?,2,?,?,?,?,12,14,?,14,South,188,187
True,True,True,True,21,23,21,23,4,4,4,2,?,?,?,?,14,16,14,16,West,187,186
True,True,True,True,23,25,23,25,4,2,4,2,?,?,?,?,16,18,16,18,West,186,185
True,True,True,True,24,26,24,26,3,3,3,1,?,?,?,?,18,20,18,20,South,185,184
True,True,True,True,24,26,24,26,3,1,3,1,?,?,?,?,19,21,19,21,West,184,183
True,False,True,True,26,?,26,28,1,?,3,1,?,?,?,?,19,?,19,21,South,183,382
True,True,True,True,24,26,24,26,?,?,?,?,?,?,?,?,18,20,18,20,North,382,381
True,True,True,True,24,26,24,26,?,?,?,?,?,?,?,?,17,19,17,19,North,381,380
False,True,True,True,?,26,24,26,?,?,?,?,?,?,?,?,?,17,15,17,North,380,379
False,True,True,True,?,24,22,24,?,?,?,?,?,?,?,?,?,15,13,15,East,379,378
True,True,True,True,20,22,20,22,?,?,?,?,?,?,?,?,12,14,12,14,East,378,377
True,True,True,False,18,20,18,?,?,?,?,?,?,?,?,?,10,12,10,?,North,377,376
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,12,12,10,12,North,376,375
True,True,True,True,16,18,16,18,?,?,?,?,?,?,?,?,11,11,9,11,East,375,374
True,True,True,True,16,18,16,18,?,?,?,?,?,?,?,?,11,11,9,11,East,374,373
True,True,True,True,16,18,16,18,?,?,?,?,?,?,?,?,11,11,9,11,East,373,372
True,False,True,True,14,?,14,16,?,?,?,?,?,?,?,?,10,?,8,10,East,372,371
True,True,True,True,12,14,14,14,?,?,?,?,?,?,?,?,8,6,6,8,East,371,370
True,True,True,False,12,14,14,?,?,?,?,?,?,?,?,?,8,6,6,?,South,370,369
True,True,True,False,14,16,16,?,?,?,?,?,?,?,?,?,6,4,4,?,South,369,368
True,True,True,False,16,18,18,?,?,?,?,?,?,?,?,?,6,4,4,?,South,368,367
True,False,True,False,18,?,20,?,?,?,?,?,?,?,?,?,4,?,2,?,South,367,366
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,3,1,1,3,East,366,365
True,False,True,False,21,?,23,?,?,?,?,?,?,?,?,?,3,?,1,?,South,365,364
True,False,True,True,21,?,23,21,?,?,?,?,?,?,?,?,2,?,0,2,East,364,563
True,False,True,True,21,?,23,21,?,?,?,?,?,?,?,?,?,?,?,?,East,563,562
True,True,False,True,19,21,?,19,?,?,?,?,?,?,?,?,?,?,?,?,North,562,561
False,True,True,True,?,20,20,18,?,?,?,?,?,?,?,?,?,?,?,?,North,561,560
True,True,True,True,17,19,19,17,?,?,?,?,?,?,?,?,?,?,?,?,West,560,559
True,True,False,True,15,17,?,15,?,?,?,?,?,?,?,?,?,?,?,?,North,559,558
False,True,True,True,?,17,17,15,?,?,?,?,?,?,?,?,?,?,?,?,North,558,557
True,True,True,True,14,16,16,14,?,?,?,?,?,?,?,?,?,?,?,?,West,557,556
True,True,False,True,14,16,?,14,?,?,?,?,?,?,?,?,?,?,?,?,North,556,555
True,True,True,True,12,14,14,12,?,?,?,?,?,?,?,?,?,?,?,?,North,555,554
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,554,553
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,553,552
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,552,551
True,True,True,True,10,12,12,10,?,?,?,?,?,?,?,?,?,?,?,?,North,551,550
False,True,True,True,?,11,11,9,?,?,?,?,?,?,?,?,?,?,?,?,North,550,549
False,True,True,True,?,9,9,7,?,?,?,?,?,?,?,?,?,?,?,?,West,549,548
False,True,True,True,?,9,9,7,?,?,?,?,?,?,?,?,?,?,?,?,West,548,547
False,True,True,True,?,7,7,5,?,?,?,?,?,?,?,?,?,?,?,?,West,547,546
False,False,True,True,?,?,7,5,?,?,?,?,?,?,?,?,?,?,?,?,West,546,545
False,False,True,True,?,?,5,3,?,?,?,?,?,?,?,?,?,?,?,?,West,545,544
False,False,True,True,?,?,5,3,?,?,?,?,?,?,?,?,?,?,?,?,West,544,543
False,False,True,True,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,West,543,542
False,True,True,True,?,2,4,2,?,?,?,?,?,?,?,?,?,?,?,?,West,542,541
True,False,True,True,10,?,12,10,16,?,14,16,8,?,6,8,12,?,10,12,South,-1,-2
True,True,True,True,10,12,12,10,16,14,16,16,8,6,8,8,10,8,8,10,East,-2,-3
True,True,True,False,12,14,14,?,14,12,14,?,6,4,6,?,9,7,7,?,South,-3,-4
True,True,True,True,13,15,15,15,14,12,14,12,6,4,6,4,9,7,7,9,South,-4,-5
True,True,True,True,15,17,17,17,14,14,14,12,6,6,6,4,9,7,7,9,South,-5,-6
True,False,True,True,15,?,15,17,14,?,14,12,5,?,5,3,9,?,7,9,West,-6,-7
True,True,True,True,16,18,16,18,13,11,13,11,3,1,3,1,11,11,9,11,West,-7,-8
True,True,False,True,16,18,?,18,12,10,?,10,3,3,?,1,9,11,?,11,South,-8,-9
True,True,True,True,17,19,17,19,10,8,10,8,1,3,3,1,11,13,11,13,West,-9,-10
True,True,True,True,16,18,16,18,11,9,11,9,1,3,3,1,11,11,9,11,North,-10,-11
False,True,True,True,?,18,16,18,?,11,13,11,?,2,2,0,?,11,11,13,North,-11,188
False,True,True,True,?,19,17,19,?,9,11,9,?,?,?,?,?,11,11,13,West,188,187
True,True,True,True,18,20,18,20,9,7,9,7,?,?,?,?,13,13,11,13,South,187,186
True,True,True,True,18,20,18,20,9,7,9,7,?,?,?,?,12,14,12,14,South,186,185
True,True,True,True,19,21,19,21,7,5,7,5,?,?,?,?,12,14,12,14,South,185,184
True,True,False,True,19,21,?,21,7,5,?,5,?,?,?,?,12,14,?,14,South,184,183
True,False,True,True,21,?,23,23,7,?,7,5,?,?,?,?,12,?,14,14,South,183,182
True,True,True,True,23,25,23,25,6,4,6,4,?,?,?,?,12,14,12,14,West,182,181
True,False,False,True,23,?,?,25,4,?,?,2,?,?,?,?,14,?,?,16,South,181,180
True,False,True,True,23,?,23,25,3,?,3,1,?,?,?,?,14,?,14,16,West,180,179
True,False,True,True,25,?,25,27,1,?,3,1,?,?,?,?,14,?,14,16,West,179,178
True,True,True,True,23,25,23,25,2,2,2,0,?,?,?,?,13,15,13,15,North,178,377
True,True,True,True,23,25,23,25,?,?,?,?,?,?,?,?,14,16,14,16,West,377,376
True,True,True,True,22,24,22,24,?,?,?,?,?,?,?,?,14,16,14,16,North,376,375
False,True,True,True,?,22,20,22,?,?,?,?,?,?,?,?,?,16,14,16,North,375,374
False,True,True,True,?,21,19,21,?,?,?,?,?,?,?,?,?,16,14,16,East,374,373
False,True,True,True,?,20,18,20,?,?,?,?,?,?,?,?,?,16,14,16,East,373,372
True,True,True,True,18,20,18,20,?,?,?,?,?,?,?,?,12,14,12,14,East,372,371
True,True,True,False,18,20,18,?,?,?,?,?,?,?,?,?,11,13,11,?,North,371,370
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,11,11,9,11,North,370,369
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,11,11,9,11,East,369,368
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,11,11,9,11,East,368,367
True,True,True,True,16,18,16,18,?,?,?,?,?,?,?,?,9,9,7,9,East,367,366
True,False,True,True,16,?,16,18,?,?,?,?,?,?,?,?,7,?,5,7,East,366,365
True,True,True,True,14,16,16,16,?,?,?,?,?,?,?,?,7,5,5,7,East,365,364
True,True,True,False,15,17,17,?,?,?,?,?,?,?,?,?,7,5,5,?,South,364,363
True,True,True,False,17,19,19,?,?,?,?,?,?,?,?,?,5,3,3,?,South,363,362
True,True,True,False,17,19,19,?,?,?,?,?,?,?,?,?,3,3,1,?,South,362,361
True,True,True,True,18,20,20,18,?,?,?,?,?,?,?,?,3,3,1,3,East,361,360
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,3,1,1,3,East,360,559
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,?,?,?,?,South,559,558
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,?,?,?,?,North,558,557
True,True,False,True,18,20,?,18,?,?,?,?,?,?,?,?,?,?,?,?,North,557,556
False,True,True,True,?,19,19,17,?,?,?,?,?,?,?,?,?,?,?,?,North,556,555
True,True,True,True,17,19,19,17,?,?,?,?,?,?,?,?,?,?,?,?,West,555,554
True,True,False,True,16,18,?,16,?,?,?,?,?,?,?,?,?,?,?,?,North,554,553
True,True,True,True,14,16,16,14,?,?,?,?,?,?,?,?,?,?,?,?,North,553,552
True,True,True,True,12,14,14,12,?,?,?,?,?,?,?,?,?,?,?,?,North,552,551
True,True,True,True,12,14,14,12,?,?,?,?,?,?,?,?,?,?,?,?,North,551,550
True,True,True,True,10,12,12,10,?,?,?,?,?,?,?,?,?,?,?,?,North,550,549
True,True,True,True,8,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,North,549,548
False,True,True,True,?,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,North,548,547
False,True,True,True,?,8,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,547,546
False,True,True,True,?,8,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,546,545
False,True,True,True,?,8,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,545,544
False,False,True,True,?,?,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,544,543
False,False,True,True,?,?,6,4,?,?,?,?,?,?,?,?,?,?,?,?,West,543,542
False,False,True,True,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,West,542,541
False,False,True,True,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,West,541,540
False,True,True,True,?,1,3,1,?,?,?,?,?,?,?,?,?,?,?,?,West,540,539
True,False,True,True,10,?,12,10,15,?,13,15,7,?,5,7,12,?,10,12,South,-1,-2
True,True,True,True,11,13,13,11,13,11,13,13,7,5,7,7,10,8,8,10,East,-2,-3
True,True,True,False,11,13,13,?,11,9,11,?,7,5,7,?,9,7,7,?,South,-3,-4
True,True,True,True,13,15,15,15,9,7,9,7,5,3,5,3,7,5,5,7,South,-4,-5
True,True,True,True,15,17,17,17,7,7,7,5,3,5,5,3,7,5,5,7,South,-5,-6
True,True,True,True,13,15,15,15,9,7,9,7,5,3,5,3,8,6,6,8,North,-6,-7
True,True,True,True,13,15,15,15,7,7,7,5,5,5,5,3,8,6,6,8,South,-7,-8
True,False,True,True,14,?,14,16,7,?,7,5,4,?,4,2,10,?,8,10,West,-8,-9
True,True,True,True,14,16,14,16,5,3,5,3,3,1,3,1,10,10,8,10,West,-9,-10
True,True,False,True,15,17,?,17,5,3,?,3,3,1,?,1,8,10,?,10,South,-10,189
True,False,False,True,17,?,?,19,4,?,?,2,?,?,?,?,8,?,?,10,South,189,188
True,False,True,True,19,?,19,21,4,?,4,2,?,?,?,?,9,?,9,11,West,188,187
True,True,True,True,20,22,20,22,2,2,2,0,?,?,?,?,11,13,11,13,West,187,386
True,True,True,True,20,22,20,22,?,?,?,?,?,?,?,?,13,15,13,15,West,386,385
True,True,True,False,19,21,19,?,?,?,?,?,?,?,?,?,11,13,11,?,North,385,384
True,True,True,True,18,20,18,20,?,?,?,?,?,?,?,?,12,12,10,12,North,384,383
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,12,12,10,12,East,383,382
True,True,True,True,16,18,16,18,?,?,?,?,?,?,?,?,10,10,8,10,East,382,381
True,True,True,True,14,16,14,16,?,?,?,?,?,?,?,?,10,10,8,10,East,381,380
True,False,True,True,14,?,14,16,?,?,?,?,?,?,?,?,10,?,8,10,East,380,379
True,True,True,True,14,16,16,16,?,?,?,?,?,?,?,?,8,6,6,8,East,379,378
True,True,True,False,16,18,18,?,?,?,?,?,?,?,?,?,8,6,6,?,South,378,377
True,True,True,False,16,18,18,?,?,?,?,?,?,?,?,?,6,4,4,?,South,377,376
True,True,True,False,18,20,20,?,?,?,?,?,?,?,?,?,4,2,2,?,South,376,375
True,False,True,False,18,?,20,?,?,?,?,?,?,?,?,?,3,?,1,?,South,375,374
True,True,True,True,18,20,20,18,?,?,?,?,?,?,?,?,3,1,1,3,East,374,373
True,False,True,False,19,?,21,?,?,?,?,?,?,?,?,?,3,?,1,?,South,373,372
True,False,True,True,21,?,23,21,?,?,?,?,?,?,?,?,2,?,0,2,East,372,571
True,False,True,True,22,?,24,22,?,?,?,?,?,?,?,?,?,?,?,?,East,571,570
True,True,False,True,22,24,?,22,?,?,?,?,?,?,?,?,?,?,?,?,North,570,569
False,True,True,True,?,23,23,21,?,?,?,?,?,?,?,?,?,?,?,?,North,569,568
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,?,?,?,?,West,568,567
True,True,False,True,19,21,?,19,?,?,?,?,?,?,?,?,?,?,?,?,North,567,566
False,True,True,True,?,19,19,17,?,?,?,?,?,?,?,?,?,?,?,?,North,566,565
True,True,True,True,16,18,18,16,?,?,?,?,?,?,?,?,?,?,?,?,West,565,564
True,True,False,True,15,17,?,15,?,?,?,?,?,?,?,?,?,?,?,?,North,564,563
True,True,True,True,13,15,15,13,?,?,?,?,?,?,?,?,?,?,?,?,North,563,562
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,562,561
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,561,560
True,True,True,True,10,12,12,10,?,?,?,?,?,?,?,?,?,?,?,?,North,560,559
True,True,True,True,9,11,11,9,?,?,?,?,?,?,?,?,?,?,?,?,North,559,558
False,True,True,True,?,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,North,558,557
False,True,True,True,?,8,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,557,556
False,True,True,True,?,6,6,4,?,?,?,?,?,?,?,?,?,?,?,?,West,556,555
False,True,True,True,?,5,5,3,?,?,?,?,?,?,?,?,?,?,?,?,West,555,554
False,False,True,True,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,West,554,553
True,False,True,True,11,?,13,11,16,?,14,16,7,?,5,7,12,?,10,12,South,-1,-2
True,True,True,True,12,14,14,12,15,13,15,15,6,4,6,6,11,9,9,11,East,-2,-3
True,True,True,False,13,15,15,?,14,12,14,?,5,3,5,?,10,8,8,?,South,-3,-4
True,True,True,True,14,16,16,16,13,11,13,11,4,4,4,2,9,7,7,9,South,-4,-5
False,True,True,True,?,17,15,17,?,10,12,10,?,3,3,1,?,8,8,10,West,-5,-6
False,True,True,True,?,18,16,18,?,9,11,9,?,2,2,0,?,9,9,11,West,-6,193
False,True,True,True,?,19,17,19,?,8,10,8,?,?,?,?,?,10,10,12,West,193,192
True,True,True,True,18,20,18,20,9,7,9,7,?,?,?,?,11,11,9,11,South,192,191
True,True,True,True,19,21,19,21,8,6,8,6,?,?,?,?,10,12,10,12,South,191,190
True,False,True,True,20,?,20,22,7,?,7,5,?,?,?,?,11,?,11,13,South,190,189
True,True,True,True,21,23,21,23,6,4,6,4,?,?,?,?,12,14,12,14,West,189,188
True,True,False,True,22,24,?,24,5,3,?,3,?,?,?,?,13,15,?,15,South,188,187
True,False,True,True,23,?,25,25,4,?,4,2,?,?,?,?,14,?,16,16,South,187,186
True,True,True,True,24,26,24,26,3,3,3,1,?,?,?,?,15,17,15,17,West,186,185
True,True,True,True,25,27,25,27,2,2,2,0,?,?,?,?,16,18,16,18,West,185,384
True,True,True,True,26,28,26,28,?,?,?,?,?,?,?,?,17,19,17,19,West,384,383
True,True,True,True,25,27,25,27,?,?,?,?,?,?,?,?,16,18,16,18,North,383,382
False,True,True,True,?,26,24,26,?,?,?,?,?,?,?,?,?,17,15,17,North,382,381
False,True,True,True,?,25,23,25,?,?,?,?,?,?,?,?,?,16,14,16,East,381,380
True,True,True,True,22,24,22,24,?,?,?,?,?,?,?,?,13,15,13,15,East,380,379
True,True,True,False,21,23,21,?,?,?,?,?,?,?,?,?,12,14,12,?,North,379,378
True,True,True,True,20,22,20,22,?,?,?,?,?,?,?,?,13,13,11,13,North,378,377
True,True,True,True,19,21,19,21,?,?,?,?,?,?,?,?,12,12,10,12,East,377,376
True,True,True,True,18,20,18,20,?,?,?,?,?,?,?,?,11,11,9,11,East,376,375
True,True,True,True,17,19,17,19,?,?,?,?,?,?,?,?,10,10,8,10,East,375,374
True,False,True,True,16,?,16,18,?,?,?,?,?,?,?,?,9,?,7,9,East,374,373
True,True,True,True,15,17,17,17,?,?,?,?,?,?,?,?,8,6,6,8,East,373,372
True,True,True,False,16,18,18,?,?,?,?,?,?,?,?,?,7,5,5,?,South,372,371
True,True,True,False,17,19,19,?,?,?,?,?,?,?,?,?,6,4,4,?,South,371,370
True,True,True,False,18,20,20,?,?,?,?,?,?,?,?,?,5,3,3,?,South,370,369
True,False,True,False,19,?,21,?,?,?,?,?,?,?,?,?,4,?,2,?,South,369,368
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,3,1,1,3,East,368,367
True,False,True,False,21,?,23,?,?,?,?,?,?,?,?,?,2,?,0,?,South,367,566
True,False,True,True,22,?,24,22,?,?,?,?,?,?,?,?,?,?,?,?,East,566,565
True,True,True,True,21,23,23,21,?,?,?,?,?,?,?,?,?,?,?,?,North,565,564
True,True,True,True,20,22,22,20,?,?,?,?,?,?,?,?,?,?,?,?,North,564,563
True,True,False,True,19,21,?,19,?,?,?,?,?,?,?,?,?,?,?,?,North,563,562
False,True,True,True,?,20,20,18,?,?,?,?,?,?,?,?,?,?,?,?,North,562,561
True,True,True,True,17,19,19,17,?,?,?,?,?,?,?,?,?,?,?,?,West,561,560
True,True,False,True,16,18,?,16,?,?,?,?,?,?,?,?,?,?,?,?,North,560,559
True,True,True,True,15,17,17,15,?,?,?,?,?,?,?,?,?,?,?,?,North,559,558
True,True,True,True,14,16,16,14,?,?,?,?,?,?,?,?,?,?,?,?,North,558,557
True,True,True,True,13,15,15,13,?,?,?,?,?,?,?,?,?,?,?,?,North,557,556
True,True,True,True,12,14,14,12,?,?,?,?,?,?,?,?,?,?,?,?,North,556,555
True,True,True,True,11,13,13,11,?,?,?,?,?,?,?,?,?,?,?,?,North,555,554
False,True,True,True,?,12,12,10,?,?,?,?,?,?,?,?,?,?,?,?,North,554,553
False,True,True,True,?,11,11,9,?,?,?,?,?,?,?,?,?,?,?,?,West,553,552
False,True,True,True,?,10,10,8,?,?,?,?,?,?,?,?,?,?,?,?,West,552,551
False,True,True,True,?,9,9,7,?,?,?,?,?,?,?,?,?,?,?,?,West,551,550
False,False,True,True,?,?,8,6,?,?,?,?,?,?,?,?,?,?,?,?,West,550,549
False,False,True,True,?,?,7,5,?,?,?,?,?,?,?,?,?,?,?,?,West,549,548
False,False,True,True,?,?,6,4,?,?,?,?,?,?,?,?,?,?,?,?,West,548,547
False,False,True,True,?,?,5,3,?,?,?,?,?,?,?,?,?,?,?,?,West,547,546
False,True,True,True,?,2,4,2,?,?,?,?,?,?,?,?,?,?,?,?,West,546,545
True,False,False,True,3,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,South,545,544
True,True,False,False,18,16,?,?,24,22,?,?,27,25,?,?,29,29,?,?,South,-1,-2
True,True,True,False,18,16,18,?,23,21,21,?,25,23,23,?,30,28,28,?,South,-2,-3
True,True,True,False,16,14,16,?,21,19,19,?,25,23,23,?,28,28,26,?,South,-3,-4
True,True,True,False,16,14,16,?,19,17,17,?,25,23,23,?,28,30,28,?,South,-4,-5
True,True,False,False,15,13,?,?,19,17,?,?,24,22,?,?,29,29,?,?,South,-5,-6
True,True,True,False,15,13,15,?,19,17,17,?,24,24,22,?,29,29,27,?,South,-6,-7
True,True,False,False,13,11,?,?,17,15,?,?,24,26,?,?,27,29,?,?,South,-7,-8
True,True,False,False,12,10,?,?,17,15,?,?,26,28,?,?,27,29,?,?,South,-8,-9
True,True,False,False,11,9,?,?,17,15,?,?,27,29,?,?,29,31,?,?,South,-9,-10
True,True,False,False,9,7,?,?,15,13,?,?,29,31,?,?,29,31,?,?,South,-10,-11
True,True,False,False,9,7,?,?,15,13,?,?,29,31,?,?,31,33,?,?,South,-11,-12
True,True,True,False,9,9,7,?,13,13,11,?,29,31,29,?,31,33,31,?,South,-12,-13
False,True,True,True,?,7,5,7,?,11,11,13,?,29,27,29,?,33,31,33,East,-13,-14
True,True,True,True,5,7,5,7,12,10,10,12,27,27,25,27,31,31,29,31,East,-14,-15
True,True,True,False,3,5,3,?,13,11,11,?,27,25,25,?,33,31,31,?,North,-15,-16
True,True,True,False,1,3,1,?,13,11,11,?,29,27,27,?,33,31,31,?,North,-16,-17
True,True,True,False,1,3,1,?,14,12,12,?,29,27,27,?,34,32,32,?,North,-17,-18
False,True,True,False,?,1,1,?,?,13,13,?,?,28,28,?,?,33,33,?,North,-18,-19
True,True,True,False,3,3,1,?,13,11,11,?,29,27,27,?,34,32,32,?,South,-19,180
True,True,True,True,?,?,?,?,12,10,10,12,29,27,27,29,32,30,30,32,East,180,179
True,True,True,True,?,?,?,?,10,8,8,10,27,25,25,27,32,30,30,32,South,179,178
True,True,True,True,?,?,?,?,8,6,6,8,27,25,25,27,30,28,28,30,South,178,177
